arquivo;curso_sigla;disciplina_ordinal;disciplina_nome;disciplina_ch_horas;numero_ue;topico;ue_ch_horas;qtd_subunidades;subunidades
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIISP;OCEANOGRAFIA FÍSICA DESCRITIVA;46;5;CORRENTES OCEÂNICAS E MASSAS DE ÁGUA;23;6;"Relevância da Força de Coriolis para circulação oceanográfica | Correntes Superficiais | Espiral de Ekman | Correntes geostróficas | Circulação termoalina; e | Massas de água"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIISP;OCEANOGRAFIA FÍSICA DESCRITIVA;46;6;PRÁTICA DE OCEANOGRAFIA FÍSICA DESCRITIVA;5;4;"Composição da água do mar | Propriedades físico-químicas da água do mar | Interação oceano atmosfera; e | Correntes oceânicas e massas de água"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIIISP;ONDAS;14;1;ONDAS;14;4;"Tipos de onda | Geração, desenvolvimento e dispersão das ondas no mar | Refração, difração e reflexão das ondas; e | Impacto das ondas na navegação"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIVSP;TÓPICOS ESPECIAIS EM MARÉS;30;1;INTERPRETAÇÃO DA ANÁLISE E PREVISÃO DA MARÉ;8;1;Elaboração de tábua de maré e tábua de corrente
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIVSP;TÓPICOS ESPECIAIS EM MARÉS;30;2;ESTAÇÃO MAREGRÁFICA;6;4;"Seleção de locais para instalação de estação maregráfica | Instalação de marégrafos analógico e digital | Nivelamento geométrico; e | Crítica de dados de maré (interpretação e correção)"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIVSP;TÓPICOS ESPECIAIS EM MARÉS;30;3;REDUÇÃO DE SONDAGENS;16;6;"Determinação do nível de redução | Transporte de nível de redução entre estações maregráficas | Transporte de nível médio do mar | Nível de redução em rios com e sem influência de maré | Zoneamento de Maré; e | Elaboração de diagrama de redução de profundidade"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVSP;CONCEITOS ESSENCIAIS DE MODELAGEM NUMÉRICA OCEANOGRÁFICA;15;1;PREVISÃO NUMÉRICA;7;4;"Conceitos de modelagem numérica | Modelos numéricos oceanográficos gerados pela MB | Modelos numéricos de ondas gerados pela MB; e | Interpretação"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVSP;CONCEITOS ESSENCIAIS DE MODELAGEM NUMÉRICA OCEANOGRÁFICA;15;2;SERVIÇO METEOROLÓGICO MARINHO;8;4;"Estrutura do Serviço Meteorológico Marinho | Missão e atribuições | Publicações normativas; e | Briefing Meteorológico"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVISP;ANÁLISE DE DADOS;30;1;NOÇÕES DE PROCESSAMENTO DE DADOS;30;5;"Métodos de amostragem espacial e temporal | Filtragem de dados multidimensionais | Análise estatística e probabilística de dados oceanográficos | Análise de dados espaciais; e | Métodos de análise de séries temporais"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIISP;INFORMÁTICA APLICADA;30;1;SISTEMAS OPERACIONAIS;6;3;"Operações e comandos básicos | Principais aplicações em oceanografia; e | Editores de texto, planilhas e apresentações"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIISP;INFORMÁTICA APLICADA;30;2;FERRAMENTAS DE ANÁLISE DO EXCEL;8;2;"Ferramentas estatísticas; e | Ferramentas matemáticas"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIISP;INFORMÁTICA APLICADA;30;3;LINGUAGEM DE PROGRAMAÇÃO;16;3;"Processamentos de dados | Visualização de dados; e | Sintaxe Matlab/Python"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIIISP;INSTRUMENTAÇÃO OCEANOGRÁFICA;36;1;DADOS OCEANOGRÁFICOS ADQUIRIDOS PELA MB;4;2;"Tipos de dados oceanográficos; e | Finalidade"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIIISP;INSTRUMENTAÇÃO OCEANOGRÁFICA;36;2;TEMPERATURA E SALINIDADE;10;4;"Perfilador Conductivity, Temperature and Depth (CTD) | Termossalinógrafo | Salinômetro de bancada; e | Instruções Técnicas em vigor"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIIISP;INSTRUMENTAÇÃO OCEANOGRÁFICA;36;3;CORRENTOMETRIA;10;3;"Séries Temporais pontuais | Acoustic Doppler Current Profiler (ADCP) móveis; e | Instruções técnicas em vigor"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIIISP;INSTRUMENTAÇÃO OCEANOGRÁFICA;36;4;BOIAS E FLUTUADORES;8;4;"Boias fixas | Boias de Deriva | Flutuadores Argos; e | Instruções técnicas em vigor"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVIIISP;INSTRUMENTAÇÃO OCEANOGRÁFICA;36;5;OCEANOGRAFIA POR SATÉLITE;4;2;"Tipos de dados; e | Vantagens do uso de satélites oceanográficos"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIXSP;OCEANOGRAFIA PRÁTICA;29;1;PLANEJAMENTO DO LEVANTAMENTO OCEANOGRÁFICO;5;1;Planejamento de uma comissão oceanográfica
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIXSP;OCEANOGRAFIA PRÁTICA;29;2;PREPARAÇÃO E OPERAÇÃO DE EQUIPAMENTOS OCEANOGRÁFICOS;24;5;"Autosal: aquisição e tratamento de dados | CTD: aquisição e tratamento de dados | ADCP: aquisição e tratamento de dados | Termossalinógrafo: aquisição e tratamento de dados; e | Salinômetro de bancada: aquisição e tratamento de dados"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPXSP;TRABALHO DE FINAL DE CURSO;80;1;APRESENTAÇÃO DOS TEMAS;10;3;"Considerações básicas | Etapas do trabalho de final de curso; e | Elaboração do trabalho de final de curso"
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPXSP;TRABALHO DE FINAL DE CURSO;80;2;ORIENTAÇÃO DE FORMATAÇÃO, ESTRUTURAÇÃO E COMPOSIÇÃO DO TRABALHO DE FINAL DE CURSO;70;3;"Apresentação básica das partes que compõem o trabalho: introdução, desenvol | Orientações para elaboração do trabalho; e | Pesquisa e desenvolvimento do Trabalho"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;1;INTRODUÇÃO À METEOROLOGIA;4;3;"Meteorologia e Climatologia | Estrutura Vertical da Atmosfera; e | Processos radiativos e balanço energético"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;2;METEOROLOGIA FÍSICA;8;8;"Vapor d’água e medidas de umidade | Processos adiabáticos na atmosfera | Diagramas termodinâmicos | Índices de instabilidade | Formação de névoas e nevoeiros e suas classificações | Formação de nuvens e precipitação | Classificação de nuvens; e | Formação de gelo e turbulência"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;3;METEOROLOGIA DINÂMICA;6;7;"Escala dos Fenômenos Atmosféricos | Circulação geral da atmosfera | Correntes de Jato | Aproximação geostrófica | Convergência e divergência | Circulação, Vorticidade e Advecção; e | Noções de Modelagem numérica de tempo e clima"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;4;METEOROLOGIA SINÓTICA;5;6;"Massas de ar | Teoria da frente polar | Frontogênese e frontólise | Tempo associado aos sistemas frontais | Descrição do ar superior; e | Cartas de contorno"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;5;METEOROLOGIA TROPICAL;5;3;"Ventos alísios e a Zona Convergência Intertropical | As ondas tropicais; e | Ciclones tropicais"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;6;METEOROLOGIA DE MESOESCALA;4;4;"Brisas marítima e terrestre | Ventos catabáticos e anabáticos | Sistemas convectivos; e | Influência urbana"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;7;METEOROLOGIA POR SATÉLITE;2;3;"Tipos de Órbita | Definição dos canais; e | Interpretação de imagens"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-I;METEOROLOGIA;48;8;EFEITOS ATMOSFÉRICOS SOBRE A PROPAGAÇÃO ELETROMAGNÉTICA;14;3;"Ondas eletromagnéticas e sua interação com a atmosfera | Dutos e camadas de confinamento; e | Condições para refração na atmosfera"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-II;TÉCNICAS DE PREVISÃO DO TEMPO;19;1;MONITORAMENTO METEOROLÓGICO;4;3;"Rede mundial de coleta de dados | Observação meteorológica a bordo; e | Mensagens meteorológicas"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-II;TÉCNICAS DE PREVISÃO DO TEMPO;19;2;PRODUTOS METEOROLÓGICOS DISPONÍVEIS AOS NAVEGANTES;5;4;"Boletins meteorológicos | Avisos de mau tempo | Produtos gráficos; e | Canais de disseminação"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-II;TÉCNICAS DE PREVISÃO DO TEMPO;19;3;PROCESSO DE PREVISÃO;10;3;"Interpretação de modelagem numérica | Interpretação de produtos de sensoriamento remoto; e | Informação meteorológica"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;1;INTRODUÇÃO À OCEANOGRAFIA;2;4;"Aplicações táticas da oceanografia | Características gerais dos oceanos | Principais componentes da água do mar; e | Feições geomorfológicas dos oceanos"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;2;PROPRIEDADES FÍSICO-QUÍMICAS DA ÁGUA DO MAR;3;5;"Temperatura | Salinidade | Densidade | Profundidade e pressão; e | Distribuição horizontal e vertical de temperatura e salinidade"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;3;ACÚSTICA SUBMARINA;11;4;"Propagação do som no mar | Modelos de propagação do som | Equação sonar; e | Fenômenos acústicos de importância tática: duto de superfície, zonas de sombra,"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;4;INTERAÇÃO OCEANO-ATMOSFERA;4;4;"Principais fatores que governam o balanço de calor e de sal entre o oceano e a | Processos de difusão de calor nos oceanos e batitermograma | Formação e evolução da camada de mistura; e | Modelos de previsão da camada de mistura"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;5;CIRCULAÇÃO OCEÂNICA;3;3;"Principais forçantes e métodos de medida de correntes oceânicas | Principais sistemas de correntes no Atlântico Sul; e | Frentes e vórtices oceânicos e as suas principais aplicações táticas"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;6;CARACTERÍSTICAS DAS ONDAS OCEÂNICAS;1;2;"Características das vagas; e | Características dos marulhos"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;7;GERAÇÃO, PROPAGAÇÃO E PREVISÃO DAS ONDAS;3;3;"Técnicas de previsão das ondas em águas profundas e em águas rasas | Propagação de ondas; e | Formação de marulhos"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;8;TÉCNICA DA OBSERVAÇÃO DA ONDA;1;1;Técnicas de observação do período, da altura e medição do comprimento de ondas
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;9;MÉTODOS DE PREVISÃO DE ONDAS E CARTA SINÓTICA;2;5;"Campo de vento | Técnicas para determinação da velocidade e duração do vento | Técnicas para determinação da pista efetiva do vento | Técnicas para previsão de vaga e marulho; e | Previsão numérica de ondas"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;10;APLICAÇÕES OPERACIONAIS DOS MÉTODOS DE PREVISÃO;2;5;"Campo de vento | Técnicas para determinação da velocidade e duração do vento | Técnicas para determinação da pista efetiva do vento | Técnicas para previsão de vaga e marulho; e | Previsão numérica de ondas"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-III;OCEANOGRAFIA;37;11;ARREBENTAÇÃO DAS ONDAS;5;3;"Fenômeno da arrebentação das ondas | Técnicas de previsão das características das ondas na arrebentação; e | Emprego de modelos de previsão para Operações Anfíbias"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-IV;ESTÁGIO PRÁTICO;40;1;PLANEJAMENTO DA OPERAÇÃO INDICADA PARA O ESTUDO PRÁTICO;25;3;"Preparação da operação | Preparação do pré-sail; e | Apresentação do pré-sail"
of-10-16-2025-densm-ciaara-an-c-exp-metoc-sp-512.2.01.pdf;C-Exp-Metoc-OF-SP;Metoc-IV;ESTÁGIO PRÁTICO;40;2;EXECUÇÃO DA OPERAÇÃO;15;2;"Preparação de um briefing ambiental; e | Apresentação de um briefing"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIEAD;INGLÊS TÉCNICO;37;1;ESTRATÉGIAS DE LEITURA;37;5;"Leitura e interpretação de textos | Vocabulário técnico | Falsos cognatos | Leitura e compreensão de manuais e instruções técnicas; e | Revisão dos tempos verbais: simple present, present continuous, future, simple past"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIEAD;METEOROLOGIA MARÍTIMA OPERACIONAL;54;1;METEOROLOGIA SINÓTICA PARA A NAVEGAÇÃO;30;7;"Escalas dos fenômenos meteorológicos | Circulação geral da atmosfera | Sistemas de pressão à superfície, ventos e seus efeitos sobre o mar e a costa | Ciclones extratropicais: modelos conceituais de Bjerknes e de Shapiro-Keyser | Ciclones tropicais e subtropicais: monitoramento e previsão | Diagramas de fase de ciclones; e | Produtos de análise sinótica e previsão para as METAREA"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIEAD;METEOROLOGIA MARÍTIMA OPERACIONAL;54;2;INTERPRETAÇÃO DE PRODUTOS DE SATÉLITES METEOROLÓGICOS;12;5;"Canais visível, infravermelho e vapor d’água | Monitoramento de Sistemas Meteorológicos de Mesoescala e Escala Sinótica | Identificação de nevoeiros | Imagens de satélite disponíveis aos navegantes; e | Obtenção e interpretação de produtos satelitais de escaterômetro e Altímetro"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIEAD;METEOROLOGIA MARÍTIMA OPERACIONAL;54;3;SISTEMA GLOBAL DE INFORMAÇÕES METEOROLÓGICAS PARA O MAR;12;4;"Convenção Internacional para Salvaguarda da Vida Humana no Mar (SOLAS) e Global | Serviços meteorológicos marinhos | Classes de navios e equipamentos de comunicações meteorológicas; e | Observação Meteorológica e Programa de Navios Observadores Voluntários (VOS)"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIIEAD;INTERAÇÃO OCEANO-ATMOSFERA;47;1;MASSAS DE ÁGUA;16;6;"Balanço de calor e sal nos oceanos | Temperatura da água do mar | Salinidade da água do mar | Densidade da água do mar | Identificação das massas de água; e | Vento e tensão de cisalhamento do vento"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIIEAD;INTERAÇÃO OCEANO-ATMOSFERA;47;2;NÍVEL DO MAR;8;2;"Maré astronômica; e | Variação não astronômica do nível do mar"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIIEAD;INTERAÇÃO OCEANO-ATMOSFERA;47;3;CIRCULAÇÃO OCEÂNICA E COSTEIRA;15;4;"Giros oceânicos subtropicais | Circulação equatorial | Circulação antártica; e | Circulação costeira"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIIIEAD;INTERAÇÃO OCEANO-ATMOSFERA;47;4;DADOS OCEANOGRÁFICOS;8;2;"Dados observados disponíveis no Banco Nacional de Dados Oceanográficos (BNDO); e | Produtos de modelagem oceanográfica do Centro de Hidrografia da Marinha (CHM)"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;1;INTRODUÇÃO À MODELAGEM NUMÉRICA;4;3;"Breve histórico | O que é um modelo numérico; e | Aplicações da modelagem numérica na MB"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;2;TIPOS DE MODELOS NUMÉRICOS;4;3;"Modelos atmosféricos | Modelos oceanográficos; e | Modelos de ondas"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;3;CARACTERÍSTICAS DOS MODELOS NUMÉRICOS;10;8;"Grade e domínio | Condições iniciais e de contorno | Resolução espacial horizontal e vertical | Representação da topografia e interfaces terra-água | Resolução temporal | Passo de tempo | Parametrização; e | Limitações dos modelos numéricos"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;4;ETAPAS DA PREVISÃO NUMÉRICA;4;3;"Pré-processamento | Processamento; e | Pós-processamento"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;5;INTERPRETAÇÃO DE PRODUTOS NUMÉRICOS;10;5;"Intervalo entre prognósticos e horizonte de previsão | Campos atmosféricos, de ondas e oceanográficos | Meteogramas e Ondogramas | Cortes verticais; e | Auxílios à decisão"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeIVEAD;FUNDAMENTOS DE MODELAGEM NUMÉRICA;34;6;PRODUTOS NUMÉRICOS DISPONIBILIZADOS PELO CHM;2;2;"Solicitação; e | Acesso e canais de divulgação"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVEAD;METEOROLOGIA PARA OPERAÇÕES AÉREAS;34;1;CÓDIGOS METEOROLÓGICOS;9;5;"METAR/SPECI | TAF | Avisos Meteorológicos (AD e WS WRNG) | SIGMET, GAMET, AIRMET e AIREP; e | BOWWAVE"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVEAD;METEOROLOGIA PARA OPERAÇÕES AÉREAS;34;2;CARTAS METEOROLÓGICAS;7;3;"Carta de Tempo Significativo (SIGWX) | Carta de Ventos e Temperaturas; e | Cortes verticais"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVEAD;METEOROLOGIA PARA OPERAÇÕES AÉREAS;34;3;BRIEFING METEOROLÓGICO;18;4;"Estrutura do briefing meteorológico para operações aéreas | Seleção de mensagens e cartas | Produção de documentação de voo; e | Técnicas de exposição"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;1;ORGANIZAÇÃO METEOROLÓGICA MUNDIAL (OMM/WMO);4;4;"Fundação da OMM | Sede da OMM | Working groups; e | Representação do Brasil na OMM"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;2;NORMAS E MANUAIS DA OMM;20;5;"WMO-09 - Volume D: informações à navegação marítima | WMO-182: vocabulário internacional | WMO-306: manual de códigos meteorológicos | WMO-471: Guia dos Serviços Meteorológicos Marinhos; e | WMO-558: Manual dos Serviços Meteorológicos Marinhos"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;3;COMISSÃO OCEANOGRÁFICA INTERGOVERNAMENTAL (COI/IOC);4;3;Breve histórico da COI | WMO-IOC Collaborative Board (antiga Joint Technical Commission for Oceanography | Programa de Tsunami
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;4;ORGANIZAÇÃO MARÍTIMA INTERNACIONAL (OMI/IMO);10;4;"Breve histórico da IMO | Representação permanente do Brasil | Conceito de e-navigation; e | Convenção SOLAS"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;5;ORGANIZAÇÃO HIDROGRÁFICA INTERNACIONAL (OHI/IHO);4;4;"Breve histórico da OHI | Padrão S-100 | Padrão S-111 para produtos de oceanografia; e | Padrão S-412, S-413 e S-414 para produtos de meteorologia"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIEAD;PUBLICAÇÕES E NORMAS DE METEOROLOGIA E OCEANOGRAFIA;54;6;NORMAS DA MARINHA DO BRASIL;12;5;"Norma da Autoridade Marítima-19 (NORMAM-19)/DHN | Instruções Permanentes da DHN (NAVEMARINST) | Lista de Auxílios Rádio | Manual do Observador Meteorológico; e | Publicações de Auxílios à Navegação"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIIEAD;TRABALHO DE FINAL DE CURSO;100;1;APRESENTAÇÃO DOS TEMAS E ORIENTAÇÕES GERAIS;4;6;"Apresentação de temas | Escolha de temas pelos alunos | Estrutura do trabalho de final de curso | Normas técnicas para a elaboração do trabalho de final de curso | Critérios de avaliação; e | Prazos"
of-10-27-2022-densm-ciaara-an-c-apa-prevme-pr-ead_0_0.pdf;C-ApA-PrevMe-PR-EAD;PrevMeVIIEAD;TRABALHO DE FINAL DE CURSO;100;2;ELABORAÇÃO DO TRABALHO DE FINAL DE CURSO;96;0;
